source,target,weight
70713,PressupostosParticipatius,1
70753,PressupostosParticipatius,1
70784,PressupostosParticipatius,2
70793,PressupostosParticipatius,1
70809,PressupostosParticipatius,1
70812,PressupostosParticipatius,1
70892,PressupostosParticipatius,1
70930,PressupostosParticipatius,1
70978,PressupostosParticipatius,1
71040,PressupostosParticipatius,1
71058,PressupostosParticipatius,1
71117,PressupostosParticipatius,3
71143,canviempelclima,1
71164,PressupostosParticipatius,1
71275,PressupostosParticipatius,1
71342,PressupostosParticipatius,1
71372,PressupostosParticipatius,1
71521,PressupostosParticipatius,1
71572,PressupostosParticipatius,1
71602,PressupostosParticipatius,1
71683,PressupostosParticipatius,3
71694,PressupostosParticipatius,1
71716,PressupostosParticipatius,1
71732,PressupostosParticipatius,1
71846,PressupostosParticipatius,1
71849,PressupostosParticipatius,1
71854,PressupostosParticipatius,1
71889,PressupostosParticipatius,2
71899,PressupostosParticipatius,1
71913,PressupostosParticipatius,1
71921,PressupostosParticipatius,2
72002,PressupostosParticipatius,1
72004,usostallermasriera,1
72008,PressupostosParticipatius,1
72010,PressupostosParticipatius,1
72107,PressupostosParticipatius,1
72152,PressupostosParticipatius,1
72237,PressupostosParticipatius,1
72244,PressupostosParticipatius,1
72267,PressupostosParticipatius,1
72332,PressupostosParticipatius,1
72384,PressupostosParticipatius,1
72385,PressupostosParticipatius,1
72415,PressupostosParticipatius,1
72454,PressupostosParticipatius,1
72477,PressupostosParticipatius,1
72489,canviempelclima,1
72519,PressupostosParticipatius,1
72579,PressupostosParticipatius,3
72580,PressupostosParticipatius,1
72605,PressupostosParticipatius,1
72739,PressupostosParticipatius,1
72743,PressupostosParticipatius,1
72745,PressupostosParticipatius,1
72756,PressupostosParticipatius,1
72783,PressupostosParticipatius,1
72867,PressupostosParticipatius,1
72874,PressupostosParticipatius,1
72879,PressupostosParticipatius,1
72883,PressupostosParticipatius,1
72899,PressupostosParticipatius,1
72906,PressupostosParticipatius,2
72955,PressupostosParticipatius,1
72960,plcanbaro,2
72963,PressupostosParticipatius,1
72966,PressupostosParticipatius,1
72972,PressupostosParticipatius,1
72973,CarmeliCanBaro,1
72974,PressupostosParticipatius,2
72978,PressupostosParticipatius,1
72985,PressupostosParticipatius,2
72988,PressupostosParticipatius,1
72993,PressupostosParticipatius,1
73004,PressupostosParticipatius,1
73010,PressupostosParticipatius,1
73031,PressupostosParticipatius,2
73046,PressupostosParticipatius,1
73047,PressupostosParticipatius,1
73055,PressupostosParticipatius,2
73056,PressupostosParticipatius,1
73057,PressupostosParticipatius,6
73072,PressupostosParticipatius,1
73096,PressupostosParticipatius,1
73112,PressupostosParticipatius,1
73129,PressupostosParticipatius,1
73141,CarmeliCanBaro,1
73180,PressupostosParticipatius,1
73213,PressupostosParticipatius,1
73238,PressupostosParticipatius,1
73251,PressupostosParticipatius,1
73257,PressupostosParticipatius,1
73276,PressupostosParticipatius,1
73306,PressupostosParticipatius,1
73312,PressupostosParticipatius,1
73325,PressupostosParticipatius,1
73456,PressupostosParticipatius,1
73489,PressupostosParticipatius,1
73493,PressupostosParticipatius,1
73512,PressupostosParticipatius,1
73528,PressupostosParticipatius,1
73568,PressupostosParticipatius,1
73584,PressupostosParticipatius,1
73598,PressupostosParticipatius,1
73687,PressupostosParticipatius,3
73724,PressupostosParticipatius,1
73786,PressupostosParticipatius,1
73789,PressupostosParticipatius,1
73793,PressupostosParticipatius,1
73835,PressupostosParticipatius,1
73862,damm,1
73866,PressupostosParticipatius,1
73952,PressupostosParticipatius,1
73994,PressupostosParticipatius,1
74025,PressupostosParticipatius,1
74308,PressupostosParticipatius,1
74313,PressupostosParticipatius,1
74368,PressupostosParticipatius,1
74375,PressupostosParticipatius,1
74379,plcanbaro,1
74416,PressupostosParticipatius,1
74435,PressupostosParticipatius,1
74444,PressupostosParticipatius,1
74480,PressupostosParticipatius,1
74518,PressupostosParticipatius,1
74539,PressupostosParticipatius,1
74549,PressupostosParticipatius,1
74575,PressupostosParticipatius,1
74582,PressupostosParticipatius,1
74594,PressupostosParticipatius,1
74651,PressupostosParticipatius,1
74692,PressupostosParticipatius,1
74709,PressupostosParticipatius,1
74710,PressupostosParticipatius,1
74742,PressupostosParticipatius,2
74758,PressupostosParticipatius,1
74789,PressupostosParticipatius,1
74958,PressupostosParticipatius,1
74981,PressupostosParticipatius,1
74997,PressupostosParticipatius,1
75014,PressupostosParticipatius,1
75129,PressupostosParticipatius,1
75161,PressupostosParticipatius,1
75212,PressupostosParticipatius,1
75236,PressupostosParticipatius,1
75253,PressupostosParticipatius,1
75298,PressupostosParticipatius,1
75323,PressupostosParticipatius,1
75378,PressupostosParticipatius,4
75384,PressupostosParticipatius,1
75393,PressupostosParticipatius,1
75404,PressupostosParticipatius,1
75494,PressupostosParticipatius,1
75522,PressupostosParticipatius,1
75569,PressupostosParticipatius,1
75665,PressupostosParticipatius,1
75666,PressupostosParticipatius,1
75669,PressupostosParticipatius,1
75720,PressupostosParticipatius,1
75739,mpgmteixonera,5
75766,PressupostosParticipatius,1
75774,PressupostosParticipatius,1
75780,PressupostosParticipatius,1
75833,PressupostosParticipatius,1
75906,PressupostosParticipatius,1
75949,PressupostosParticipatius,1
75961,PressupostosParticipatius,1
75980,PressupostosParticipatius,1
75991,PressupostosParticipatius,1
75991,cuidemsarriasantgervasi,1
76143,PressupostosParticipatius,1
76234,PressupostosParticipatius,1
76386,PressupostosParticipatius,1
76416,PressupostosParticipatius,1
76418,PressupostosParticipatius,1
76491,PressupostosParticipatius,2
76646,PressupostosParticipatius,1
76736,PressupostosParticipatius,1
76976,PressupostosParticipatius,1
76981,PressupostosParticipatius,1
77086,PressupostosParticipatius,1
77184,PressupostosParticipatius,1
77212,PressupostosParticipatius,1
77217,PressupostosParticipatius,1
77261,PressupostosParticipatius,1
77334,PressupostosParticipatius,1
77337,PressupostosParticipatius,1
77349,PressupostosParticipatius,4
77372,PressupostosParticipatius,1
77375,PressupostosParticipatius,1
77404,PressupostosParticipatius,1
77476,PressupostosParticipatius,1
77528,PressupostosParticipatius,1
77931,PressupostosParticipatius,1
77932,PressupostosParticipatius,1
78062,PressupostosParticipatius,1
78080,PressupostosParticipatius,3
78096,PressupostosParticipatius,38
78168,PressupostosParticipatius,1
78209,PressupostosParticipatius,1
78216,PressupostosParticipatius,1
78232,PressupostosParticipatius,5
78285,PressupostosParticipatius,1
78288,PressupostosParticipatius,1
78305,PressupostosParticipatius,1
78381,PressupostosParticipatius,1
78394,PressupostosParticipatius,1
78424,PressupostosParticipatius,1
78501,PressupostosParticipatius,3
78559,PressupostosParticipatius,1
78571,PressupostosParticipatius,1
78628,PressupostosParticipatius,1
78725,PressupostosParticipatius,1
78764,PressupostosParticipatius,1
78887,PressupostosParticipatius,1
78909,PressupostosParticipatius,2
78956,PressupostosParticipatius,1
79024,PressupostosParticipatius,1
79098,PressupostosParticipatius,2
79143,PressupostosParticipatius,1
79214,PressupostosParticipatius,1
79267,PressupostosParticipatius,1
79305,PressupostosParticipatius,1
79365,PressupostosParticipatius,1
79390,PressupostosParticipatius,1
79397,PressupostosParticipatius,2
79568,PressupostosParticipatius,1
79795,PressupostosParticipatius,1
79932,PressupostosParticipatius,1
79990,PressupostosParticipatius,1
80127,PressupostosParticipatius,1
80192,PressupostosParticipatius,3
80218,PressupostosParticipatius,1
80281,PressupostosParticipatius,1
80439,PressupostosParticipatius,1
80545,PressupostosParticipatius,1
80709,PressupostosParticipatius,2
80730,PressupostosParticipatius,1
80936,PressupostosParticipatius,1
80955,PressupostosParticipatius,2
80985,PressupostosParticipatius,1
81193,PressupostosParticipatius,1
81227,PressupostosParticipatius,1
81312,PressupostosParticipatius,1
81494,ordenancaconvivencia,1
81500,PressupostosParticipatius,1
81600,PressupostosParticipatius,1
81621,PressupostosParticipatius,1
81633,PressupostosParticipatius,1
81634,PressupostosParticipatius,1
81744,PressupostosParticipatius,1
81748,PressupostosParticipatius,1
81758,PressupostosParticipatius,2
82000,PressupostosParticipatius,1
82005,PressupostosParticipatius,1
82053,PressupostosParticipatius,1
82077,PressupostosParticipatius,1
82128,PressupostosParticipatius,1
82210,PressupostosParticipatius,1
82310,PressupostosParticipatius,1
82312,PressupostosParticipatius,1
82323,PressupostosParticipatius,2
82332,PressupostosParticipatius,1
82375,PressupostosParticipatius,1
82447,PressupostosParticipatius,3
82448,PressupostosParticipatius,3
82464,PressupostosParticipatius,1
82466,PressupostosParticipatius,1
82506,PressupostosParticipatius,1
82608,PressupostosParticipatius,1
82720,PressupostosParticipatius,1
83023,PressupostosParticipatius,1
83514,damm,1
84112,Premi8M,1
84177,PEUAT2021,2
84378,PEUAT2021,1
84400,PEUAT2021,1
84668,Premi8M,4
84864,Premi8M,1
84969,PlaNaturaBCN,5
85097,PlaNaturaBCN,1
85460,Premi8M-2022,1
85511,zonabaixesemissions,2
85697,pgmaritimmarbella,4
85710,JusticiaDeGenere,1
85922,MercedesBenzBonPastor,1
85922,interiorsdillaGuineueta,1
85922,parcoreneta,6
85922,plausoseixample,5
85923,JusticiaDeGenere,1
86527,PlaNaturaBCN,1
86971,SuperillaBarcelona,1
87358,Premi8M,1
87360,Premi8M,1
87496,SuperillaBarcelona,2
87502,canviempelclima,2
87537,CobrimentGranVia,1
87777,JusticiaDeGenere,1
87880,damm,8
87996,damm,1
88388,CobrimentGranVia,1
88390,CobrimentGranVia,1
88477,CobrimentGranVia,2
88522,fontdelcarbo,1
88797,pam,4
88861,xarxabus,2
88980,damm,1
89008,CobrimentGranVia,1
89011,CobrimentGranVia,2
89260,canviempelclima,1
89423,SuperillaBarcelona,3
89434,damm,3
89499,eixverdmaresme,1
89773,ordenancaconvivencia,29
89867,JusticiaDeGenere,1
90683,ordenancaconvivencia,7
91157,CobrimentGranVia,1
91362,CobrimentGranVia,1
91724,ordenancaconvivencia,1
92466,damm,1
92587,mpgmteixonera,1
93301,ordenancaconvivencia,2
93805,canviempelclima,1
94050,zonabaixesemissions,2
94445,damm,3
95704,Premi8M-2022,1
96548,TrinitatNova,1
96654,MercedesBenzBonPastor,1
96720,canviempelclima,1
97655,estrategiaalimentaciosostenible,1
99313,Repensem22a,1
99735,ParcVallcarca,1
100168,CobrimentGranVia,1
100440,parcoreneta,1
102604,Premi8M-2022,1
104681,renovaciosostenibilitat,1
104869,damm,4
104937,eixverdmaresme,1
105503,CobrimentGranVia,1
105743,damm,1
107887,canxiringoi,2
108017,pgmaritimmarbella,1
108017,zonabaixesemissions,5
108487,pgmaritimmarbella,1
108833,CobrimentGranVia,2
109102,damm,1
112256,Premi8M,1
113739,FlemingGardunya,1
113979,canviempelclima,1
116831,zonabaixesemissions,1
118491,ordenancaconvivencia,1
118491,usostallermasriera,2
121823,plausoseixample,1
122023,JusticiaDeGenere,1
123584,MercedesBenzBonPastor,1
123928,plausoseixample,1
126777,parcoreneta,5
127085,canviempelclima,1
131257,CobrimentGranVia,1
133774,canviempelclima,1
136764,PMU2025-2030,2
138006,ZonaverdaCasesbarates,1
138088,JusticiaDeGenere,1
138188,PressupostosParticipatius,1
138274,mobilitatcv,1
138304,mobilitatcv,1
138320,canviempelclima,2
138354,JusticiaDeGenere,2
138591,MercedesBenzBonPastor,6
138723,SuperillaBarcelona,1
138729,SuperillaBarcelona,1
138738,SuperillaBarcelona,1
138752,SuperillaBarcelona,2
139402,FlemingGardunya,1
139589,parcoreneta,1
139615,MercedesBenzBonPastor,1
139628,SuperillaBarcelona,1
139651,bcnxdh,1
139699,SuperillaBarcelona,1
139717,FlemingGardunya,1
139718,FlemingGardunya,1
139719,FlemingGardunya,1
139722,FlemingGardunya,1
139730,FlemingGardunya,1
139794,SuperillaBarcelona,3
139799,FlemingGardunya,1
139830,FlemingGardunya,1
139933,Repensem22a,1
139958,Repensem22a,2
140041,pgmaritimmarbella,1
140383,pgmaritimmarbella,2
140638,zonabaixesemissions,1
140772,pgmaritimmarbella,1
140964,plcanbaro,2
140974,damm,1
141009,damm,1
141011,damm,2
141016,damm,1
141099,damm,1
141101,damm,3
141113,damm,1
141128,damm,1
141277,damm,1
141324,damm,3
141389,damm,2
141408,damm,1
141509,damm,1
141669,damm,1
141833,damm,1
141860,damm,1
141879,damm,1
141893,damm,1
141942,damm,1
141970,pgmaritimmarbella,1
142007,plcanbaro,1
142291,SuperillaBarcelona,1
142409,zonabaixesemissions,1
142858,patrimonigracia,1
143704,avingudamadrid,1
143836,PressupostosParticipatius,1
144863,plausosciutatvella22,1
144863,superillasantgervasibonanova,9
144912,zonabaixesemissions,1
144918,avingudamadrid,1
145063,zonabaixesemissions,2
145256,avingudamadrid,1
145281,renovaciosostenibilitat,1
145390,Premi8M-2022,1
145437,Premi8M-2022,1
145442,Premi8M-2022,2
145443,Premi8M-2022,1
145455,Premi8M-2022,1
145482,Premi8M-2022,1
145534,Premi8M-2022,1
145544,Premi8M-2022,1
145568,Premi8M-2022,2
145589,avingudamadrid,1
145619,Premi8M-2022,1
145628,Premi8M-2022,1
145637,Premi8M-2022,3
145649,Premi8M-2022,1
145669,Premi8M-2022,1
145736,Premi8M-2022,1
145793,Premi8M-2022,1
145799,Premi8M-2022,1
145813,Premi8M-2022,1
146252,meridiana,1
146494,plausoseixample,1
146591,PressupostosParticipatius,3
146614,estrategiaalimentaciosostenible,1
146621,PressupostosParticipatius,1
146634,estrategiaalimentaciosostenible,4
147157,estrategiaalimentaciosostenible,1
147166,placlima,5
147203,ordenancaconvivencia,5
147374,renovaciosostenibilitat,2
147450,estrategiaalimentaciosostenible,3
147530,premi8m-2023,1
147615,estrategiaalimentaciosostenible,4
147640,zonabaixesemissions,2
147861,transformempasseigzonafranca,1
147922,cuidemhortaguinardo,1
148063,transformempasseigzonafranca,1
148085,superillasantgervasibonanova,1
148243,cuidemsantsmontjuic,1
148466,cuidemlescorts,1
148502,zonabaixesemissions,1
148639,PressupostosParticipatius,2
148639,estrategiaalimentaciosostenible,1
148639,plausoseixample,1
148807,zonabaixesemissions,5
148994,zonabaixesemissions,1
149029,PressupostosParticipatius,1
149136,zonabaixesemissions,1
149574,ordenancaconvivencia,1
150220,PressupostosParticipatius,4
150220,cuidemnoubarris,1
150421,superillasantgervasibonanova,1
150640,eixverdmaresme,3
150676,superillasantgervasibonanova,2
150715,MPGMClot,1
151287,renovaciosostenibilitat,2
151626,renovaciosostenibilitat,7
151675,renovaciosostenibilitat,1
151703,renovaciosostenibilitat,6
152188,canxiringoi,1
152221,canxiringoi,1
152246,canxiringoi,1
152348,canxiringoi,1
152443,canxiringoi,1
152478,canxiringoi,1
152479,canxiringoi,1
152739,canxiringoi,1
152759,premi8m-2023,1
153969,canxiringoi,1
154172,ordenancaconvivencia,5
154741,parcoreneta,2
154904,plausoseixample,1
155015,PressupostosParticipatius,1
156528,fontdelcarbo,1
156665,transformempasseigzonafranca,1
156667,transformempasseigzonafranca,1
160004,usostallermasriera,1
160154,usostallermasriera,1
160232,premi8m-2023,1
160552,premi8m-2023,1
160558,premi8m-2023,1
160659,premi8m-2023,1
160661,premi8m-2023,1
160889,premi8m-2023,1
160913,premi8m-2023,1
160929,premi8m-2023,1
160934,premi8m-2023,1
161237,usostallermasriera,7
161370,premi8m-2023,1
161375,premi8m-2023,1
161542,premi8m-2023,1
161587,premi8m-2023,1
162626,usostallermasriera,1
163192,PressupostosParticipatius,1
163401,usostallermasriera,1
165664,veusdelespersonesgrans2022-23,1
168476,AssembleaClima,2
171055,ordenancaconvivencia,1
180683,renovaciosostenibilitat,7
186572,ordenancaconvivencia,6
188370,escola-joaquim-ruyra,1
191484,mpgmteixonera,2
191562,ordenancaconvivencia,3
192346,PMU2025-2030,1
192782,bcnxdh,1
192782,ordenancaconvivencia,1
192859,renovaciosostenibilitat,1
193401,ordenancaconvivencia,3
193552,ordenancaconvivencia,1
194656,ordenancaconvivencia,1
194659,ordenancaconvivencia,1
194690,ordenancaconvivencia,1
194843,ordenancaconvivencia,2
194853,mpgmteixonera,1
194922,renovaciosostenibilitat,6
195048,mpgmteixonera,5
195523,ordenancaconvivencia,11
195523,renovaciosostenibilitat,1
196126,ordenancaconvivencia,1
196241,renovaciosostenibilitat,1
196298,renovaciosostenibilitat,1
196392,ordenancaconvivencia,1
196431,ordenancaconvivencia,1
196432,ordenancaconvivencia,1
196433,ordenancaconvivencia,2
196442,ordenancaconvivencia,2
196463,ordenancaconvivencia,1
196478,ordenancaconvivencia,6
196525,ordenancaconvivencia,1
196528,ordenancaconvivencia,1
196531,ordenancaconvivencia,1
196542,ordenancaconvivencia,2
196545,ordenancaconvivencia,1
196555,ordenancaconvivencia,2
196560,ordenancaconvivencia,1
196571,ordenancaconvivencia,1
196583,ordenancaconvivencia,1
196584,ordenancaconvivencia,1
196593,ordenancaconvivencia,1
196625,ordenancaconvivencia,1
196632,ordenancaconvivencia,1
196643,ordenancaconvivencia,1
196682,ordenancaconvivencia,1
196692,ordenancaconvivencia,1
196699,ordenancaconvivencia,1
196710,ordenancaconvivencia,1
196721,ordenancaconvivencia,1
196723,ordenancaconvivencia,1
196730,ordenancaconvivencia,1
196733,ordenancaconvivencia,1
196736,ordenancaconvivencia,1
196753,ordenancaconvivencia,1
198198,PressupostosParticipatius,1
198590,PMU2025-2030,11
200955,PressupostosParticipatius,1
